COMMAND      PID                 USER   FD   TYPE             DEVICE SIZE/OFF   NODE NAME
dbus-daem   2182                meaow    1u  unix 0xffff8cb90e4b9c00      0t0  28713 type=STREAM (CONNECTED)
dbus-daem   2182                meaow    2u  unix 0xffff8cb90e4b9c00      0t0  28713 type=STREAM (CONNECTED)
dbus-daem   2182                meaow    4u  unix 0xffff8cb911212000      0t0  26809 /run/user/1000/at-spi/bus type=STREAM (LISTEN)
dbus-daem   2182                meaow    8u  unix 0xffff8cb911210400      0t0  26814 type=STREAM (CONNECTED)
dbus-daem   2182                meaow    9u  unix 0xffff8cb911211400      0t0  26815 type=STREAM (CONNECTED)
dbus-daem   2182                meaow   11u  unix 0xffff8cb931e5e400      0t0  26859 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   12u  unix 0xffff8cb90bb2c000      0t0  26865 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   13u  unix 0xffff8cb90f637400      0t0  27265 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   14u  unix 0xffff8cb90d68ac00      0t0  27266 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   15u  unix 0xffff8cb92a4a9000      0t0  27268 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   16u  unix 0xffff8cb90bb4e000      0t0  27269 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   17u  unix 0xffff8cb92a4aac00      0t0  27270 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   18u  unix 0xffff8cb92a4a9c00      0t0  27271 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   19u  unix 0xffff8cb911212c00      0t0  27272 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   20u  unix 0xffff8cba05027400      0t0  27339 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   21u  unix 0xffff8cb92a4a2800      0t0  27340 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   22u  unix 0xffff8cb90f635400      0t0  44952 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   23u  unix 0xffff8cba0cd2c800      0t0  27639 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2182                meaow   24u  unix 0xffff8cba08743000      0t0  28362 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
at-spi2-r   2236                meaow    1u  unix 0xffff8cb90e4b9c00      0t0  28713 type=STREAM (CONNECTED)
at-spi2-r   2236                meaow    2u  unix 0xffff8cb90e4b9c00      0t0  28713 type=STREAM (CONNECTED)
at-spi2-r   2236                meaow    3u  unix 0xffff8cb90bb2f800      0t0  24387 type=STREAM (CONNECTED)
at-spi2-r   2236                meaow    4u  unix 0xffff8cb90bb2d400      0t0  24388 type=STREAM (CONNECTED)
at-spi2-r   2236                meaow    7u  unix 0xffff8cb90bb2f400      0t0  24389 type=STREAM (CONNECTED)
at-spi2-r   2236                meaow    9u  unix 0xffff8cb90d65ac00      0t0  28923 type=DGRAM (UNCONNECTED)
gnome-she   2253                meaow    1u  unix 0xffff8cb931e50400      0t0  26900 type=STREAM (CONNECTED)
gnome-she   2253                meaow    2u  unix 0xffff8cb91120c000      0t0  26902 type=STREAM (CONNECTED)
gnome-she   2253                meaow    5u  unix 0xffff8cb90e4bb000      0t0  28788 type=STREAM (CONNECTED)
evolution   2272                meaow    1u  unix 0xffff8cb90e4b9000      0t0  28800 type=STREAM (CONNECTED)
evolution   2272                meaow    2u  unix 0xffff8cb90e4b9000      0t0  28800 type=STREAM (CONNECTED)
evolution   2272                meaow    6u  unix 0xffff8cb90e4bb800      0t0  28806 type=STREAM (CONNECTED)
gjs         2274                meaow    1u  unix 0xffff8cb911222c00      0t0  26914 type=STREAM (CONNECTED)
gjs         2274                meaow    2u  unix 0xffff8cb911221c00      0t0  26915 type=STREAM (CONNECTED)
gjs         2274                meaow    5u  unix 0xffff8cb901c6e000      0t0  27837 type=STREAM (CONNECTED)
gjs         2274                meaow    7u  unix 0xffff8cb91260d800      0t0  27905 type=STREAM (CONNECTED)
ibus-daem   2288                meaow    1u  unix 0xffff8cb90d658000      0t0  28823 type=STREAM (CONNECTED)
ibus-daem   2288                meaow    2u  unix 0xffff8cb90d658000      0t0  28823 type=STREAM (CONNECTED)
ibus-daem   2288                meaow    5u  unix 0xffff8cb91260c000      0t0  27908 type=STREAM (CONNECTED)
ibus-daem   2288                meaow    8u  unix 0xffff8cb912611800      0t0  27909 /home/meaow/.cache/ibus/dbus-VbxulDtd type=STREAM (LISTEN)
ibus-daem   2288                meaow   11u  unix 0xffff8cb911221400      0t0  27914 /home/meaow/.cache/ibus/dbus-VbxulDtd type=STREAM (CONNECTED)
ibus-daem   2288                meaow   12u  unix 0xffff8cb912613c00      0t0  27915 /home/meaow/.cache/ibus/dbus-VbxulDtd type=STREAM (CONNECTED)
ibus-daem   2288                meaow   13u  unix 0xffff8cb912612400      0t0  27942 /home/meaow/.cache/ibus/dbus-VbxulDtd type=STREAM (CONNECTED)
ibus-daem   2288                meaow   15u  unix 0xffff8cb90f62bc00      0t0  27228 /home/meaow/.cache/ibus/dbus-VbxulDtd type=STREAM (CONNECTED)
ibus-daem   2288                meaow   16u  unix 0xffff8cb92a4adc00      0t0  29179 /home/meaow/.cache/ibus/dbus-VbxulDtd type=STREAM (CONNECTED)
gsd-a11y-   2289                meaow    1u  unix 0xffff8cb901c9fc00      0t0  24430 type=STREAM (CONNECTED)
gsd-a11y-   2289                meaow    2u  unix 0xffff8cb901c9fc00      0t0  24430 type=STREAM (CONNECTED)
gsd-a11y-   2289                meaow    5u  unix 0xffff8cb90bb4fc00      0t0  24440 type=STREAM (CONNECTED)
gsd-color   2292                meaow    1u  unix 0xffff8cb90d65b000      0t0  28840 type=STREAM (CONNECTED)
gsd-color   2292                meaow    2u  unix 0xffff8cb90d65b000      0t0  28840 type=STREAM (CONNECTED)
gsd-color   2292                meaow    3u  unix 0xffff8cb911220800      0t0  27058 type=STREAM (CONNECTED)
gsd-color   2292                meaow    6u  unix 0xffff8cb90d671400      0t0  28963 type=STREAM (CONNECTED)
gsd-color   2292                meaow   10u  unix 0xffff8cb921324400      0t0  27264 type=STREAM (CONNECTED)
gsd-color   2292                meaow   11u  unix 0xffff8cb90bb4e400      0t0  27267 type=STREAM (CONNECTED)
gsd-datet   2296                meaow    1u  unix 0xffff8cb90bb4ec00      0t0  24441 type=STREAM (CONNECTED)
gsd-datet   2296                meaow    2u  unix 0xffff8cb90bb4ec00      0t0  24441 type=STREAM (CONNECTED)
gsd-datet   2296                meaow    5u  unix 0xffff8cb912607400      0t0  27873 type=STREAM (CONNECTED)
gsd-house   2300                meaow    1u  unix 0xffff8cb912607800      0t0  27859 type=STREAM (CONNECTED)
gsd-house   2300                meaow    2u  unix 0xffff8cb912607800      0t0  27859 type=STREAM (CONNECTED)
gsd-house   2300                meaow    5u  unix 0xffff8cb90bb2dc00      0t0  28953 type=STREAM (CONNECTED)
gsd-keybo   2301                meaow    1u  unix 0xffff8cb90bad9800      0t0  24515 type=STREAM (CONNECTED)
gsd-keybo   2301                meaow    2u  unix 0xffff8cb90bad9800      0t0  24515 type=STREAM (CONNECTED)
gsd-keybo   2301                meaow    3u  unix 0xffff8cb90f5ed000      0t0  24523 type=STREAM (CONNECTED)
gsd-keybo   2301                meaow    6u  unix 0xffff8cb911220c00      0t0  27116 type=STREAM (CONNECTED)
gsd-keybo   2301                meaow   10u  unix 0xffff8cb90f634800      0t0  29752 type=STREAM (CONNECTED)
gsd-keybo   2301                meaow   11u  unix 0xffff8cb92a4a8c00      0t0  28000 type=STREAM (CONNECTED)
gsd-keybo   2301                meaow   13u  unix 0xffff8cb90bb4d400      0t0  27274 type=STREAM (CONNECTED)
gsd-media   2308                meaow    1u  unix 0xffff8cb90bad8400      0t0  24488 type=STREAM (CONNECTED)
gsd-media   2308                meaow    2u  unix 0xffff8cb90bad8400      0t0  24488 type=STREAM (CONNECTED)
gsd-media   2308                meaow    3u  unix 0xffff8cb90f5eec00      0t0  24524 type=STREAM (CONNECTED)
gsd-media   2308                meaow    6u  unix 0xffff8cb911223000      0t0  27117 type=STREAM (CONNECTED)
gsd-media   2308                meaow   10u  unix 0xffff8cb90f635c00      0t0  29748 type=STREAM (CONNECTED)
gsd-media   2308                meaow   11u  unix 0xffff8cb90f637000      0t0  29755 type=STREAM (CONNECTED)
gsd-media   2308                meaow   13u  unix 0xffff8cb92a4a8000      0t0  28002 type=STREAM (CONNECTED)
gsd-media   2308                meaow   18u  unix 0xffff8cb92a4aa000      0t0  28016 type=STREAM (CONNECTED)
gsd-media   2308                meaow   19u  unix 0xffff8cb92a4a2400      0t0  28026 type=DGRAM (UNCONNECTED)
gsd-media   2308                meaow   23u  unix 0xffff8cba0cd2fc00      0t0  30186 type=STREAM (CONNECTED)
gsd-power   2309                meaow    1u  unix 0xffff8cb90d65a400      0t0  28931 type=STREAM (CONNECTED)
gsd-power   2309                meaow    2u  unix 0xffff8cb90d65a400      0t0  28931 type=STREAM (CONNECTED)
gsd-power   2309                meaow    3u  unix 0xffff8cb90d65a000      0t0  28948 type=STREAM (CONNECTED)
gsd-power   2309                meaow    6u  unix 0xffff8cb90badb000      0t0  24521 type=STREAM (CONNECTED)
gsd-power   2309                meaow   10u  unix 0xffff8cb92a4aa400      0t0  27998 type=STREAM (CONNECTED)
gsd-power   2309                meaow   11u  unix 0xffff8cb92a4abc00      0t0  28001 type=STREAM (CONNECTED)
gsd-power   2309                meaow   13u  unix 0xffff8cb92a4ab000      0t0  28008 type=STREAM (CONNECTED)
gsd-print   2311                meaow    1u  unix 0xffff8cb90d659000      0t0  28920 type=STREAM (CONNECTED)
gsd-print   2311                meaow    2u  unix 0xffff8cb90d659000      0t0  28920 type=STREAM (CONNECTED)
gsd-print   2311                meaow    5u  unix 0xffff8cb912605400      0t0  27892 type=STREAM (CONNECTED)
gsd-print   2311                meaow    7u  unix 0xffff8cb91260e000      0t0  27902 type=STREAM (CONNECTED)
gsd-print   2311                meaow    9u  unix 0xffff8cb90d677c00      0t0  29015 type=STREAM (CONNECTED)
gsd-rfkil   2312                meaow    1u  unix 0xffff8cb912607c00      0t0  27886 type=STREAM (CONNECTED)
gsd-rfkil   2312                meaow    2u  unix 0xffff8cb912607c00      0t0  27886 type=STREAM (CONNECTED)
gsd-rfkil   2312                meaow    5u  unix 0xffff8cb91260cc00      0t0  27893 type=STREAM (CONNECTED)
gsd-rfkil   2312                meaow    9u  unix 0xffff8cb91260f400      0t0  27899 type=STREAM (CONNECTED)
gsd-scree   2313                meaow    1u  unix 0xffff8cb90d65b800      0t0  28917 type=STREAM (CONNECTED)
gsd-scree   2313                meaow    2u  unix 0xffff8cb90d65b800      0t0  28917 type=STREAM (CONNECTED)
gsd-scree   2313                meaow    5u  unix 0xffff8cb90bad9400      0t0  24514 type=STREAM (CONNECTED)
gsd-shari   2316                meaow    1u  unix 0xffff8cb90badbc00      0t0  24519 type=STREAM (CONNECTED)
gsd-shari   2316                meaow    2u  unix 0xffff8cb90badbc00      0t0  24519 type=STREAM (CONNECTED)
gsd-shari   2316                meaow    6u  unix 0xffff8cb90bb2ec00      0t0  28949 type=STREAM (CONNECTED)
gsd-shari   2316                meaow    8u  unix 0xffff8cb90d670400      0t0  28962 type=STREAM (CONNECTED)
gsd-smart   2319                meaow    1u  unix 0xffff8cb90d65bc00      0t0  28926 type=STREAM (CONNECTED)
gsd-smart   2319                meaow    2u  unix 0xffff8cb90d65bc00      0t0  28926 type=STREAM (CONNECTED)
gsd-smart   2319                meaow    5u  unix 0xffff8cb91260fc00      0t0  27894 type=STREAM (CONNECTED)
gsd-sound   2320                meaow    1u  unix 0xffff8cb912604c00      0t0  27890 type=STREAM (CONNECTED)
gsd-sound   2320                meaow    2u  unix 0xffff8cb912604c00      0t0  27890 type=STREAM (CONNECTED)
gsd-sound   2320                meaow    5u  unix 0xffff8cb91260e800      0t0  27898 type=STREAM (CONNECTED)
gsd-wacom   2330                meaow    1u  unix 0xffff8cb90bad8c00      0t0  24517 type=STREAM (CONNECTED)
gsd-wacom   2330                meaow    2u  unix 0xffff8cb90bad8c00      0t0  24517 type=STREAM (CONNECTED)
gsd-wacom   2330                meaow    3u  unix 0xffff8cb90f5ef800      0t0  24522 type=STREAM (CONNECTED)
gsd-wacom   2330                meaow    6u  unix 0xffff8cb90d673800      0t0  28968 type=STREAM (CONNECTED)
gsd-wacom   2330                meaow   10u  unix 0xffff8cb90d689400      0t0  29168 type=STREAM (CONNECTED)
gsd-wacom   2330                meaow   11u  unix 0xffff8cb90d688c00      0t0  29170 type=STREAM (CONNECTED)
gsd-disk-   2332                meaow    1u  unix 0xffff8cb90bb4f800      0t0  24458 type=STREAM (CONNECTED)
gsd-disk-   2332                meaow    2u  unix 0xffff8cb90bb4f800      0t0  24458 type=STREAM (CONNECTED)
gsd-disk-   2332                meaow    5u  unix 0xffff8cb912606800      0t0  27872 type=STREAM (CONNECTED)
gsd-disk-   2332                meaow    7u  unix 0xffff8cb912605000      0t0  27883 type=STREAM (CONNECTED)
evolution   2336                meaow    1u  unix 0xffff8cb90bad8800      0t0  24480 type=STREAM (CONNECTED)
evolution   2336                meaow    2u  unix 0xffff8cb90bad8800      0t0  24480 type=STREAM (CONNECTED)
evolution   2336                meaow    3u  unix 0xffff8cb90d677400      0t0  28996 type=STREAM (CONNECTED)
evolution   2336                meaow    7u  unix 0xffff8cb90d676000      0t0  28997 type=STREAM (CONNECTED)
evolution   2336                meaow   10u  unix 0xffff8cb90d688400      0t0  29167 type=STREAM (CONNECTED)
evolution   2336                meaow   11u  unix 0xffff8cb90d68a400      0t0  29169 type=STREAM (CONNECTED)
gvfs-udis   2439                meaow    1u  unix 0xffff8cb90d676400      0t0  29007 type=STREAM (CONNECTED)
gvfs-udis   2439                meaow    2u  unix 0xffff8cb90d676400      0t0  29007 type=STREAM (CONNECTED)
gvfs-udis   2439                meaow    5u  unix 0xffff8cb90d674c00      0t0  29014 type=STREAM (CONNECTED)
gvfs-udis   2439                meaow    8u  unix 0xffff8cb91260f800      0t0  27139 type=STREAM (CONNECTED)
ibus-memc   2468                meaow    5u  unix 0xffff8cb912611000      0t0  27912 type=STREAM (CONNECTED)
ibus-memc   2468                meaow    8u  unix 0xffff8cb912612c00      0t0  27913 type=STREAM (CONNECTED)
ibus-exte   2476                meaow    3u  unix 0xffff8cb912611c00      0t0  27916 type=STREAM (CONNECTED)
ibus-exte   2476                meaow    7u  unix 0xffff8cb90d675800      0t0  29010 type=STREAM (CONNECTED)
ibus-exte   2476                meaow   10u  unix 0xffff8cb912604800      0t0  27997 type=STREAM (CONNECTED)
ibus-exte   2476                meaow   11u  unix 0xffff8cb92a4a9800      0t0  27999 type=STREAM (CONNECTED)
ibus-exte   2476                meaow   14u  unix 0xffff8cb92a4afc00      0t0  29178 type=STREAM (CONNECTED)
ibus-port   2488                meaow    1u  unix 0xffff8cb90d672c00      0t0  28978 type=STREAM (CONNECTED)
ibus-port   2488                meaow    2u  unix 0xffff8cb90d671c00      0t0  28980 type=STREAM (CONNECTED)
ibus-port   2488                meaow    6u  unix 0xffff8cb911222400      0t0  27119 type=STREAM (CONNECTED)
ibus-port   2488                meaow    8u  unix 0xffff8cb911222000      0t0  27120 type=STREAM (CONNECTED)
goa-daemo   2500                meaow    1u  unix 0xffff8cb90d673000      0t0  28992 type=STREAM (CONNECTED)
goa-daemo   2500                meaow    2u  unix 0xffff8cb90bad8000      0t0  28994 type=STREAM (CONNECTED)
goa-daemo   2500                meaow    3u  unix 0xffff8cb90d674000      0t0  29017 type=DGRAM (UNCONNECTED)
goa-daemo   2500                meaow    6u  unix 0xffff8cb90f5edc00      0t0  24537 type=STREAM (CONNECTED)
goa-daemo   2500                meaow   12u  unix 0xffff8cb90d674800      0t0  29033 type=STREAM (CONNECTED)
gsd-print   2516                meaow    1u  unix 0xffff8cb90d659000      0t0  28920 type=STREAM (CONNECTED)
gsd-print   2516                meaow    2u  unix 0xffff8cb90d659000      0t0  28920 type=STREAM (CONNECTED)
gsd-print   2516                meaow    5u  unix 0xffff8cb90f5ed400      0t0  24544 type=STREAM (CONNECTED)
gsd-print   2516                meaow    7u  unix 0xffff8cb911223800      0t0  29041 type=STREAM (CONNECTED)
goa-ident   2530                meaow    1u  unix 0xffff8cb90f5ef000      0t0  24542 type=STREAM (CONNECTED)
goa-ident   2530                meaow    2u  unix 0xffff8cb90f5ec400      0t0  24543 type=STREAM (CONNECTED)
goa-ident   2530                meaow    5u  unix 0xffff8cb90d677000      0t0  29034 type=STREAM (CONNECTED)
gvfs-goa-   2531                meaow    1u  unix 0xffff8cb90bb4d000      0t0  27158 type=STREAM (CONNECTED)
gvfs-goa-   2531                meaow    2u  unix 0xffff8cb90bb4d000      0t0  27158 type=STREAM (CONNECTED)
gvfs-goa-   2531                meaow    5u  unix 0xffff8cb90bb4f000      0t0  27161 type=STREAM (CONNECTED)
evolution   2541                meaow    1u  unix 0xffff8cb90f5ec800      0t0  24558 type=STREAM (CONNECTED)
evolution   2541                meaow    2u  unix 0xffff8cb90f5ec800      0t0  24558 type=STREAM (CONNECTED)
evolution   2541                meaow    5u  unix 0xffff8cb90f628400      0t0  24560 type=STREAM (CONNECTED)
evolution   2541                meaow   11u  unix 0xffff8cb921326000      0t0  27196 type=STREAM (CONNECTED)
gvfs-afc-   2549                meaow    1u  unix 0xffff8cb90bb4c800      0t0  27175 type=STREAM (CONNECTED)
gvfs-afc-   2549                meaow    2u  unix 0xffff8cb90bb4c800      0t0  27175 type=STREAM (CONNECTED)
gvfs-afc-   2549                meaow    6u  unix 0xffff8cb90d670800      0t0  29045 type=STREAM (CONNECTED)
gvfs-gpho   2557                meaow    1u  unix 0xffff8cb90d671000      0t0  29057 type=STREAM (CONNECTED)
gvfs-gpho   2557                meaow    2u  unix 0xffff8cb90d671000      0t0  29057 type=STREAM (CONNECTED)
gvfs-gpho   2557                meaow    6u  unix 0xffff8cb91120e400      0t0  29063 type=STREAM (CONNECTED)
gvfs-mtp-   2563                meaow    1u  unix 0xffff8cb912613000      0t0  27932 type=STREAM (CONNECTED)
gvfs-mtp-   2563                meaow    2u  unix 0xffff8cb912613000      0t0  27932 type=STREAM (CONNECTED)
gvfs-mtp-   2563                meaow    6u  unix 0xffff8cb912610400      0t0  27938 type=STREAM (CONNECTED)
evolution   2579                meaow    1u  unix 0xffff8cb90f629400      0t0  24576 type=STREAM (CONNECTED)
evolution   2579                meaow    2u  unix 0xffff8cb90f629400      0t0  24576 type=STREAM (CONNECTED)
evolution   2579                meaow    5u  unix 0xffff8cb90f62b800      0t0  29699 type=STREAM (CONNECTED)
evolution   2579                meaow    8u  unix 0xffff8cb921326400      0t0  27200 type=STREAM (CONNECTED)
ibus-engi   2615                meaow    5u  unix 0xffff8cb90f629000      0t0  29703 type=STREAM (CONNECTED)
ibus-engi   2615                meaow    8u  unix 0xffff8cb90f62ac00      0t0  29704 type=STREAM (CONNECTED)
dconf-ser   2636                meaow    1u  unix 0xffff8cb90d689800      0t0  29153 type=STREAM (CONNECTED)
dconf-ser   2636                meaow    2u  unix 0xffff8cb90d689800      0t0  29153 type=STREAM (CONNECTED)
dconf-ser   2636                meaow    5u  unix 0xffff8cb90f629c00      0t0  29705 type=STREAM (CONNECTED)
gvfsd-met   2646                meaow    1u  unix 0xffff8cb90f635000      0t0  29731 type=STREAM (CONNECTED)
gvfsd-met   2646                meaow    2u  unix 0xffff8cb90f635000      0t0  29731 type=STREAM (CONNECTED)
gvfsd-met   2646                meaow    5u  unix 0xffff8cb912612800      0t0  27985 type=STREAM (CONNECTED)
gvfsd-tra   2647                meaow    1u  unix 0xffff8cb931e67800      0t0  26718 type=STREAM (CONNECTED)
gvfsd-tra   2647                meaow    2u  unix 0xffff8cb931e67800      0t0  26718 type=STREAM (CONNECTED)
gvfsd-tra   2647                meaow    5u  unix 0xffff8cb90d68bc00      0t0  29162 type=STREAM (CONNECTED)
gvfsd-tra   2647                meaow   13u  unix 0xffff8cb921325c00      0t0  29739 /run/user/1000/gvfsd/socket-ZHPE0IGB type=STREAM (CONNECTED)
gvfsd-tra   2647                meaow   14u  unix 0xffff8cb9011ea400      0t0  44941 /run/user/1000/gvfsd/socket-yX63cjZl type=STREAM (CONNECTED)
gvfsd-tra   2647                meaow   16u  unix 0xffff8cb921327000      0t0  27259 /run/user/1000/gvfsd/socket-lzmaUhzW type=STREAM (CONNECTED)
gvfsd-tra   2647                meaow   17u  unix 0xffff8cb901206400      0t0  45005 /run/user/1000/gvfsd/socket-L5ZvsBjX type=STREAM (CONNECTED)
tracker-m   2678                meaow    1u  unix 0xffff8cb90f633400      0t0  27283 type=STREAM (CONNECTED)
tracker-m   2678                meaow    2u  unix 0xffff8cb90f633400      0t0  27283 type=STREAM (CONNECTED)
tracker-m   2678                meaow    5u  unix 0xffff8cb90f632000      0t0  27287 type=STREAM (CONNECTED)
tracker-m   2678                meaow    8u  unix 0xffff8cb92a4a2000      0t0  28025 type=STREAM (CONNECTED)
gjs         2701                meaow    1u  unix 0xffff8cb90f631800      0t0  27298 type=STREAM (CONNECTED)
gjs         2701                meaow    2u  unix 0xffff8cb90f630c00      0t0  27299 type=STREAM (CONNECTED)
gjs         2701                meaow    5u  unix 0xffff8cb92a4af400      0t0  29188 type=STREAM (CONNECTED)
gjs         2701                meaow    7u  unix 0xffff8cb92a4ae000      0t0  29191 type=STREAM (CONNECTED)
xdg-deskt   2715                meaow    1u  unix 0xffff8cb90f636c00      0t0  29782 type=STREAM (CONNECTED)
xdg-deskt   2715                meaow    2u  unix 0xffff8cb90f636c00      0t0  29782 type=STREAM (CONNECTED)
xdg-deskt   2715                meaow    5u  unix 0xffff8cb90f62b400      0t0  29789 type=STREAM (CONNECTED)
xdg-deskt   2715                meaow    7u  unix 0xffff8cb90f633800      0t0  27333 type=STREAM (CONNECTED)
xdg-deskt   2715                meaow   18u  unix 0xffff8cb931e39800      0t0  27346 type=STREAM (CONNECTED)
xdg-deskt   2715                meaow   20u  unix 0xffff8cb931e3b000      0t0  27347 type=STREAM (CONNECTED)
xdg-deskt   2720                meaow    1u  unix 0xffff8cb92a4b1000      0t0  29801 type=STREAM (CONNECTED)
xdg-deskt   2720                meaow    2u  unix 0xffff8cb92a4b1000      0t0  29801 type=STREAM (CONNECTED)
xdg-deskt   2720                meaow    5u  unix 0xffff8cb90f630000      0t0  27302 type=STREAM (CONNECTED)
xdg-deskt   2720                meaow    7u  unix 0xffff8cb92a4a1800      0t0  28038 type=STREAM (CONNECTED)
xdg-deskt   2720                meaow   12u  unix 0xffff8cb92a4b2c00      0t0  29841 type=STREAM (CONNECTED)
gjs         2780                meaow    3u  unix 0xffff8cb92a4a0c00      0t0  28094 type=STREAM (CONNECTED)
gjs         2780                meaow    6u  unix 0xffff8cb90f631c00      0t0  27320 type=STREAM (CONNECTED)
gjs         2780                meaow    8u  unix 0xffff8cb92a4a2c00      0t0  28097 type=STREAM (CONNECTED)
gjs         2780                meaow   11u  unix 0xffff8cb92a4a1c00      0t0  28111 type=STREAM (CONNECTED)
gjs         2780                meaow   12u  unix 0xffff8cb92a4a0800      0t0  28113 type=STREAM (CONNECTED)
xdg-deskt   2820                meaow    1u  unix 0xffff8cb92a4b1c00      0t0  29877 type=STREAM (CONNECTED)
xdg-deskt   2820                meaow    2u  unix 0xffff8cb92a4b1c00      0t0  29877 type=STREAM (CONNECTED)
xdg-deskt   2820                meaow    3u  unix 0xffff8cb90f632800      0t0  27335 type=STREAM (CONNECTED)
xdg-deskt   2820                meaow    7u  unix 0xffff8cb92a4ad000      0t0  29251 type=STREAM (CONNECTED)
xdg-deskt   2820                meaow    9u  unix 0xffff8cba05026400      0t0  27337 type=STREAM (CONNECTED)
xdg-deskt   2820                meaow   11u  unix 0xffff8cba05024000      0t0  27338 type=STREAM (CONNECTED)
xdg-deskt   2820                meaow   13u  unix 0xffff8cb931e3a400      0t0  27341 type=STREAM (CONNECTED)
snapd-des   2841                meaow    1u  unix 0xffff8cb92a4a3000      0t0  28134 type=STREAM (CONNECTED)
snapd-des   2841                meaow    2u  unix 0xffff8cb92a4a3000      0t0  28134 type=STREAM (CONNECTED)
snapd-des   2900                meaow    1u  unix 0xffff8cb92a4a3000      0t0  28134 type=STREAM (CONNECTED)
snapd-des   2900                meaow    2u  unix 0xffff8cb92a4a3000      0t0  28134 type=STREAM (CONNECTED)
snapd-des   2900                meaow    3u  unix 0xffff8cb931e3b400      0t0  27405 type=STREAM (CONNECTED)
snapd-des   2900                meaow    7u  unix 0xffff8cba0c555800      0t0  28167 type=STREAM (CONNECTED)
snapd-des   2900                meaow   10u  unix 0xffff8cb931e3a000      0t0  27411 type=STREAM (CONNECTED)
snapd-des   2900                meaow   12u  unix 0xffff8cb931e38c00      0t0  27414 type=DGRAM (UNCONNECTED)
snapd-des   2900                meaow   13u  unix 0xffff8cba0cd42c00      0t0  27416 type=STREAM (CONNECTED)
gnome-ter   3132                meaow    1u  unix 0xffff8cb92a4b2400      0t0  30032 type=STREAM (CONNECTED)
gnome-ter   3132                meaow    2u  unix 0xffff8cb92a4b2400      0t0  30032 type=STREAM (CONNECTED)
gnome-ter   3132                meaow    3u  unix 0xffff8cb92a4b0400      0t0  30034 type=STREAM (CONNECTED)
gnome-ter   3132                meaow    6u  unix 0xffff8cb92a4b3800      0t0  30035 type=STREAM (CONNECTED)
gnome-ter   3132                meaow   10u  unix 0xffff8cba0cd2ec00      0t0  30036 type=STREAM (CONNECTED)
gnome-ter   3132                meaow   11u  unix 0xffff8cba0cd2dc00      0t0  30037 type=STREAM (CONNECTED)
update-no   3174                meaow    1u  unix 0xffff8cba08740400      0t0  30735 type=STREAM (CONNECTED)
update-no   3174                meaow    2u  unix 0xffff8cba08740400      0t0  30735 type=STREAM (CONNECTED)
update-no   3174                meaow    3u  unix 0xffff8cba08743400      0t0  30738 type=STREAM (CONNECTED)
update-no   3174                meaow    7u  unix 0xffff8cba06f6e400      0t0  29467 type=STREAM (CONNECTED)
update-no   3174                meaow    9u  unix 0xffff8cba08742800      0t0  30739 type=STREAM (CONNECTED)
update-no   3174                meaow   10u  unix 0xffff8cba08740800      0t0  30740 type=STREAM (CONNECTED)
java        3318                 root   44u  unix 0xffff8cba0c918c00      0t0  28504 type=STREAM (CONNECTED)
snap        4558                meaow    1u  unix 0xffff8cba0c915000      0t0  34521 type=STREAM (CONNECTED)
snap        4558                meaow    2u  unix 0xffff8cba06f6c800      0t0  34522 type=STREAM (CONNECTED)
snap        4558                meaow    3u  unix 0xffff8cb911210c00      0t0  33510 type=STREAM (CONNECTED)
firefox     5309                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
firefox     5309                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
firefox     5309                meaow    8u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
firefox     5309                meaow    9u  unix 0xffff8cba0c918800      0t0  43623 type=DGRAM (UNCONNECTED)
firefox     5309                meaow   10u  unix 0xffff8cba0c91ac00      0t0  43625 /run/user/1000/snap.firefox/wayland-proxy-5309 type=STREAM (LISTEN)
firefox     5309                meaow   11u  unix 0xffff8cba0c91bc00      0t0  43621 type=SEQPACKET (CONNECTED)
firefox     5309                meaow   12u  unix 0xffff8cba0c919400      0t0  43626 type=STREAM (CONNECTED)
